"ID","Source_File","Newspaper","Date","Length","Author","Headline","Article","Newspapertype","Rightwing","year_month","Solidarity","Category"
67,"urc_dailymail_raw.docx","Daily Mail","13/3/2022","306 words",NA,"Oligarchs may find democracy can be very ruthless too","IT IS very important that justice is not just done but very thoroughly seen to be done. This is the basis of the witty and clever plan put forward by the Cabinet Minister Michael Gove. He proposes that the British Government seizes the huge London homes of Russian oligarchs who have been friendly to Vladimir Putin - and uses them to house Ukrainian refugees. The planned takeover would be temporary, for as long as the oligarchs are sanctioned and for as long as those refugees need roofs over their heads. These grotesquely wealthy businessmen have obtained their riches through dubious methods and by prostrating themselves before the despotic power of the Kremlin. They have in almost all cases been careful to stash their wealth out of Putin's reach, in a free law-governed country quite unlike the one where they made their fortunes. Well, now they may find out that democracy can be ruthless too, especially when faced with greed in alliance with www.aggression.No doubt there will be legal problems to surmount. That is quite proper in a law-governed country such as we are - and such as Russia is not. The aim of the scheme is not to expropriate or nationalise these properties. It is to do something practical and just with them, as hundreds of thousands of Ukrainians seek decent shelter, many of them in this country. Imagine for the moment how such a refugee family might feel if, instead of being placed in a bleak hotel or a church hall, they were installed amid the high ceilings and gold-plated bath taps of some Russian plutocrat. And imagine also how the billionaires might feel, to see their palaces handed over to the deserving and suffering victims of a regime they have until now supported. It might cause them to rethink their allegiance. The idea may seem outrageous at first sight but it deserves careful consideration.","Tabloid",1,"2022-03",1,"Policy"
171,"urc_dailymail_raw.docx","Daily Mail","17/3/2022","57 words",NA,"Forgotten homeless; LETTERS Write to: Daily Mail Letters, 2 Derry Street, London W8 5TT email: letters@dailymail.co.uk","WHILE I applaud offering £350 a month for families to host Ukrainian refugees, why are such charitable ideas never used to address the disgraceful problem of homelessness in this country? There are far too many people sleeping in shop doorways and back alleys. Providing accommodation for them should have equal priority. KEN HOBBINS, Birmingham.","Tabloid",1,"2022-03",1,"Aid"
3,"urc_dailymail_raw.docx","Daily Mail","17/3/2023","216 words","Daily Mail Reporter","Hotel for Ukraine refugees destroyed in blaze","DOZENS of Ukrainian refugees 'lost everything' when a 400-year-old hotel was destroyed by fire yesterday. The Angel Inn in Midhurst, West Sussex, was among several buildings engulfed by the early morning blaze. There were no reports of casualties. Resident Hilton Holloway said about 30 people, including children, were evacuated from the hotel. 'There were a number of Ukrainian refugees in the hotel, which had around 15 rooms,' Mr Holloway said. 'I spoke to one young woman who seemed relatively calm.' Another resident, David Behan, said the refugees spent the night in an Indian restaurant before they were transported to a leisure centre, from where they have been re-homed. He added: 'They arrived at Christmas with very little. And what little they had, they've just completely lost, which is desperate.' Midhurst Town Council arranged a donation point nearby for those affected by the fire. A spokesman said: ""We have been overwhelmed by people's generosity and keenness to help, and now have everything we need to provide support for those who have lost their homes and belongings.' About 70 firefighters were at the scene yesterday morning and the cause of the fire is being investigated. A West Sussex Fire and Rescue Services spokesman said: 'It is too early in the incident to know the cause.' Graphic   Gifts: Items donated by localsInferno: The hotel, right, was one of several buildings engulfed in flames","Tabloid",1,"2023-03",1,"Conditions"
46,"urc_dailymail_raw.docx","Daily Mail","4/4/2022","1001 words","Susie Coen","Sex predator fears for women refugees; Single, older men flock online with 'sponsorship' offers to young and desperate escapees - as experts warn Whitehall host scheme could be 'Tinder for sex traffickers' INVESTIGATION","SCORES of single, middleaged British men are sponsoring young Ukrainian women to live with them in the UK - leading to fears that vulnerable refugees could be exploited. A senior council worker responsible for her local refugee scheme is concerned there will be 'a massive abuse case' due to a lack of safeguarding measures to protect evacuees. The whistleblower said more than one in four of the 40 matches passed from the Home Office to her local authority are between men aged over 50 and women in their twenties or early thirties. Experts have warned the British government visa scheme - in which would-be hosts are matched with Ukrainians seeking refuge - could become 'Tinder for sex traffickers'. One housing charity claimed the scheme was being exploited before it opened, with young women offered 'arrangements' in exchange for accommodation. It comes as female Ukrainian refugees described being harassed by men online after posting on Facebook groups in search of a sponsor. Last night politicians and chari- ties urged the Government to close 'dangerous loopholes' and put proper safeguarding measures in place to prevent vulnerable refugees being exploited. On Friday the Government launched a matching scheme - linking UK sponsors with Ukrainian refugees - despite warnings that predators could exploit the initiative. But it comes two weeks after the Homes for Ukraine scheme first opened for applications, meaning thousands of refugees have already been driven to use unregulated social media groups to find a sponsor. Once Ukrainians find a British host, they can apply for a visa. This is initially processed by the Home Office and then passed to the relevant local authority, which is responsible for ensuring the accommodation is fit for purpose. But the whistleblower, who works for a council in the Midlands, said she fears the scheme could become 'a completely assisted exploitation exercise'. While she is sure the majority of people offering their homes are doing so out of kindness, she is worried a minority may have ill intentions. The worker is concerned the results of Disclosure and Barring Service (DBS) checks carried out on hosts will not come back before the Ukrainian refugees arrive, although Home Office sources said they would be 'expedited'. When an evacuee arrives in this country they will probably go straight to their host's home regardless of the status of the host's official approval, meaning it is possible that safeguarding issues will not be picked up in time, the whistleblower warned. The host, however, will not be able to claim the £350-per-month compensation until they have been vetted. The council worker said: 'All of this has been put on local authorities to make decisions without the right frameworks. And without that safety net, I can imagine that somehow this will go wrong. 'I worry there'll be a massive abuse case that happens within my local authority and it will be us who come under fire for failing safeguarding duties, when actually we did everything we possibly could.' The council staffer said there are an 'awful lot of very young, very beautiful girls' looking for a sponsor on platforms such as Facebook, and they are flooded with responses. 'It doesn't inspire confidence that these people are in it for the right reasons,' she added. Positive Action in Housing, a homelessness charity, said men had been targeting young Ukrainian women who posted on Facebook looking for information about the scheme. One 'host' claimed to be a doctor with a 'big empty house', and offered accommodation, food, expenses and a monthly allowance as part of an 'arrangement' - a term often used to imply sexual activity. Ukrainian evacuee, Olena, 25, found her sponsor through Facebook after posting a picture of herself along with some brief details. While she was overwhelmed by how many generous responses she received, she was also alarmed to receive messages from single men wanting to host her. One man wrote: 'I have a small space in my apartment... I am single and live alone. I hope it's not a problem. My apartment is small but I can help you or someone alone.' Another said: 'I live alone in a three-bedroom, three-floor house in central London and would be happy to help you with accommodation and anything else that you will need.' Some continued to message her even after she announced she had found a host, pressing for details of the address she would be moving to. A search on one Facebook group showed one man, who was single and offering a room in Weston-super- Mare, Somerset, had liked three posts in the group - all by women aged 23, 30 and 33. Labour peer Bar- oness Kennedy of Cradley said it is 'desperately worrying' that some women have been targeted online by men who have tried to 'coerce' information from them about their location. 'It is also worrying that councils are receiving matches via the Home Office between single men over 50 and single women in their 20s,' she added. 'The Government needs to ensure there are proper safeguards in place for all the women and girls fleeing war and seeking sanctuary here.' Robina Qureshi, director of Positive Action in Housing, said: 'So-called ""sponsors"" registered with Homes for Ukraine have gone on to social media to offer shelter for sex to war refugees. We expect to see much worse in the coming weeks and months.' Louise Calvey, from Refugee Action, said: 'We are concerned that issues with the scheme mean that it risks being a Tinder for sex traffickers.' A government spokesman said: 'We have designed our Homes for Ukraine scheme specifically to have safeguards in place - including robust security and background checks on all www.sponsors.No visa will be issued until the Home Office has completed checks on all adults in a sponsor's household as well as on the applicants from Ukraine. 'At the time of application, local authorities are notified to begin DBS checks, which will be expedited by the Home Office, so they can arrange in-person visits.' 'Worry there'll be a massive abuse case'","Tabloid",1,"2022-04",0,"Migration"
158,"urc_dailymail_raw.docx","Daily Mail","9/3/2022","981 words",NA,"THEATRE OF WAR","IN LVIV, AS FLEEING MOTHERS AND CHILDREN ARE PUT UP IN A PLAYHOUSE, THE MAYOR WARNS HIS CITY IS NOW AT BURSTING POINT ... AND BEGS FOR HELP BY IAN GALLAGHER CHIEF REPORTER The Les Kurbas Theatre in central Lviv would be playing to a packed house tonight if times were different. But instead of actors performing Anthony Horowitz's psychological thriller Mindgame, displaced Ukrainians occupy the stage. In fact, they sleep on it, their belongings grouped around camp beds. They also fill the stalls. And one woman even beds down on a balcony in the upper circle. It feels as though I've got the last bed in town,' says Lena Mazurkina, 33, a hairdresser who arrived at the theatre from bombed-out Kharkiv in eastern Ukraine yesterday. Lviv, 50 miles from the Polish border, is the relative safe haven for those fleeing the fighting in the east. But it is at bursting point. So much so that its mayor, Andriy Sadovyi, has issued a desperate plea for help. Lviv can no longer cope, he says. Roughly the size of Nottingham, the city has sheltered 200,000 women and children since the Russian invasion began two weeks ago. Finding a hotel room is near impossible. Apartments, too, are fully booked. Some 35,000 refugees sleep in empty schools - pupils were sent home when the fighting started - while thousands more find space in churches and sports stadiums. The exodus is unlikely to abate any time soon and, with barely an inch of the city left unclaimed, the mayor says huge tents with fully equipped kitchens are now needed to cope with new arrivals. Sometimes he feels as though responsibility for handling Europe's fastest growing refugee crisis since the Second World War rests almost entirely on his shoulders. We really need support,' he says. Directing operations from his town hall office in historic Rynok Square, he rarely gets more than three hours' sleep a night. Hiding from bombings and missile strikes, the women and children left their homes and came to us - and 440 different institutions opened their doors, providing a roof over heads and hot food,' he says. Every day, there are more and more people coming in. It's our responsibility to accept everyone.' Mr Sadovyi isn't one to mince words. Last week he called on Boris Johnson to seize the villas of Russian oligarchs living in London and to use them to accommodate Ukrainian refugees. Now he has a blunt request for humanitarian organisations - of which precious few are visible in Lviv. We need your help. Not abroad, not on a border, but here. We need your experience. We have never encountered this before. Our citizens stay in Lviv because they believe we will win.' For the time being, assistance comes via the kindness of inspirational locals - some of whom have taken up weapons training to prepare against the Russian threat. Arriving in Lviv's main railway station, Miss Mazurkina and her mother bumped into some volunteers who told them about the theatre. I have to say it is the last place I expected to sleep,' she says. But it's warm and safe and much, much better than being in Kharkiv, hiding in shelters from bombs every night.' It has been two days since the last air raid siren in Lviv but when it is next sounded, Miss Mazurkina and her mother will find themselves sharing a shelter with props and scenery pushed to one side in the basement. In the foyer, a little boy plays on the piano as volunteers sort through bags of donated clothes. There is far too much of everything, but that's the Lvivites: Generous to a fault. It was one of the city's most famous actresses, Natalia Rybka-Parhomenko, 33, who decided to turn the theatre into a shelter when she saw the first reports of people fleeing. First she discussed her plan with her friend, the mayor's wife, who consulted her husband. He thought it a fine idea. I felt I had to do something,' says Natalia, a Kharkiv native who has performed at the Les Kurbas for the past 17 years. I am so very shocked by what has happened. A war such as this in the 21st century? My God, what have we become? We needed to find space for all these people fleeing from the east. The director here was in full agreement and so we turned the place into a refuge. There are 27 people here at the moment, mainly mothers and babies.' Pushing aside heavy red velvet curtains, Natalia leads us into the stalls, with seats removed to make way for beds. Food is stacked on trestle tables in the middle of the auditorium. At the end of one table, English teacher Tamila Kheladze, 32, from Kyiv, patiently feeds her 14-month-old son Dennis. Having said goodbye to her husband, a banker, she moved to her parents' village 50 miles from the city but moved further west, she says, when she heard reports of Russian soldiers executing people in the next village. I feel fortunate to be here in the theatre. When we arrived earlier this week the city was full up and I thought we might have to sleep in the cold at the station,' she says. My baby keeps me strong, gives me focus. If I didn't have him I would never have left Kyiv, I'd be at my husband's side doing whatever is necessary. They've said we can stay as long as we like here, but I plan to go to Sweden to stay with friends. My heart feels as if it is breaking a little every day but we will get through this, we will win.' Before we leave, Natalia tells us that Les Kurbas, the Ukrainian director who gives his name to the theatre, was persecuted during the Soviet era and, like other cultural figures, sent to a labour camp. Even there however, he still managed to organise a theatre group. There is something defiant about what we are doing here too,' she says. This weekend the curtain was due to go up on a new production, Suddenly Last Summer by Tennessee Williams. Who knows when we will open again,' says Natalia. But the actors have all agreed that when we do, it will be something happy - with lots of singing.' v © Daily Mail","Tabloid",1,"2022-03",0,"Conditions"
450,"urc_dailymirror_raw1.docx","Daily Mirror","27/4/2022","615 words","FERGHAL BLANEY","(EURO)3BN War fund; »»Cabinet form a super committee to meet demand »»College dorms considered as a temporary option","GOVERNMENT leaders have formed a special high-powered committee to handle the national response to the devastating Ukrainian war refugees crisis. They will have access to a special fund of (EURO)3billion for next year, up from an agreed figure of (EURO)2.5billion just last week. LIMITS Minister Other measures decided on at Cabinet yesterday afternoon included the housing of refugees in college dorms when the students have gone home for the summer - this could add another 6,000 beds to the accommodation tally - and the speeding up of the conversion of vacant social houses, also known as ""voids"", into refugee housing, delivering up to another 2,500 more beds. Ministers have conceded they had to get more directly involved and the crisis committee is a response to the worsening situation. Taoiseach Micheal Martin, Tanaiste Leo Varadkar and Greens chief Eamon Ryan will head up the new Cabinet super-committee. We have now welcomed more than 25,000 Ukrainians who have escaped the war. The Government's latest estimate is that we could be providing sanctuary for up to 33,000 by the end of May. Housing Minister Darragh O'Brien told the Cabinet he is securing emergency powers to make it quicker to convert empty council houses. Last night, Minister O'Brien confirmed that an extra 5,000 beds for Ukrainian refugees will be provided through local authorities. McGrath He said his department has identified 89 specific vacant properties that belong to local councils and can be retooled quickly to provide ""safe and secure accommodation"". Mr O'Brien also said there would be special, high quality, modular housing built for the Ukrainians, although he would not be drawn on the numbers that could be delivered. Mr O'Brien told RTE's Drivetime: ""It's no mean achievement that we've managed as a country in a short period of six weeks to accommodate through pledges and other things 25,000 people, many of them being women and young children - . ""The next phase of the response, which is about additionality, it's about looking particularly at the larger buildings around the country and how they can be repurposed...to house people in the medium to longer term."" He also added that ""work is ongoing in that space"" when asked to confirm whether there would be cash payments of up to (EURO)400 a month to reimburse households for hosting refugees . 16k Refugees been housed by public Expenditure Minister Michael McGrath told reporters on the way into the crunch Cabinet meeting yesterday. that ""the system is under real strain"". But the Taoiseach and ministers have repeatedly said there will be ""no cap"" on the numbers of refugees we will take in. The availability of hotel and guesthouse rooms for refugees have dried up as those businesses who took up short contracts now need the rooms for tourists. More than 16,000 Ukrainian refugees have been successfully housed by the State. Currently, hundreds are living in emergency accommodation in a tented village on the grounds of the old Millstreet arena, now called the Green Glens, in Cork. have State Mr McGrath said: ""We are at a point where we are offering accommodation that is not at a standard that we would like, but which is necessary because these refugees are fleeing war and our first duty is to provide safety and security for them and to meet all of their basic needs. ""The costs will be very significant. We have made provision in our stability programme update for costs of up to (EURO)3billion next year - that is a high level estimate."" The Taoiseach, Tanaiste and Mr Ryan will be joined on the special committee by Housing Minister Darragh O'Brien , Children's Minister Roderic O'Gorman and Foreign Minister Simon Coveney. news@irishmirror.ie Graphic   in LIMITS Minister McGrath","Tabloid",0,"2022-04",1,"Policy"
739,"urc_dailymirror_raw1.docx","Daily Mirror","14/7/2022","150 words",NA,"We're running out of room for refugees","THE Irish Government has warned of a ""severe shortage"" of state accommodation for arriving Ukrainian refugees. Amid worsening overcrowding at the transit centre at the Citywest hotel complex in Dublin, new arrivals who do not have alternative accommodation already arranged were asked to remain at Dublin Airport last night and into today. Ireland has taken in around 40,000 refugees fleeing the war in Ukraine - the majority of them women and children. Meanwhile, two-thirds of refugees from Ukraine expect to stay in their host countries until the security situation improves after Russia's invasion, a survey by the United Nations has found. Most of the refugees from Ukraine hope to return home eventually, according to the survey of around 4,900 people from Ukraine now living in the Czech Republic, Hungary, Moldova, Poland, Romania and Slovakia. The survey was conducted between mid-May and mid-June.","Tabloid",0,"2022-07",0,"Conditions"
581,"urc_dailymirror_raw1.docx","Daily Mirror","28/10/2023","71 words",NA,"Accommodation deals to expire","AROUND 100 contracts for accommodation to house Ukrainian refugees are due to expire between now and the end of the year, the Department of Integration has said. Negotiations are ongoing to ensure that approximately 4,500 beds remain in the system. It comes as plans to limit the length of time that Ukrainian refugees can stay in State-provided accommodation are expected to return to Cabinet either next week or the week after.","Tabloid",0,"2023-10",1,"Policy"
603,"urc_dailymirror_raw1.docx","Daily Mirror","23/4/2022","770 words","LUCY THORNTON","Please se Britain, let us in; WARIN UKRAINE: VISA SHAMBLES Families stuck waiting amid the bombs due to Home Office travel delays","WHEN the sirens go off near her home in war-torn Ukraine, five-yearold Alisa says: ""Mummy, let's hide."" Alisa and mother Yelyzaveta, 27, are among thousands kept waiting for their permission to travel to the UK where families have offered them a safe place to stay. The youngster, who is deaf and has cochlear implants, waited over a month for her permission, which finally arrived in an email yesterday after the Mirror contacted the Home Office on her case. But her mum is still waiting for her own approval so they are stuck at their home near the western city of Lviv. Angie Wilson, 48, waiting to host them in Guisborough, North Yorks, said: ""It's nearly five weeks now. The mum is desperately worried and we're anxious to get this vulnerable family to safety as quickly as possible. It's one of the most stressful things I have ever done. I'm waking in the night thinking about it."" Less than a third of Ukrainian refugees who have been issued with visas have arrived in the UK, Government figures revealed on Wednesday. A total of 71,800 visas had been issued under the Ukraine Family Scheme and the Homes for Ukraine Sponsorship Scheme. But, as of Monday, just 21,600 Ukrainians had arrived here. One family is seeking a judicial review into the delays, as the list of ""missing"" visas compiled by one host reached 879. Angie joined many sponsor families contacting the Mirror for help. HORRORS Former make-up artist Yelyzaveta wrote to her this week telling of the horrors she and Alisa face daily. She wrote: ""We play a game of hideand-seek when the sirens go off. When we were in the supermarket, a siren came and it's so scary. But well done Alisa, she says, 'Mum, let's hide'."" Angela's friends Sarah and Robert Grierson, also from Guisborough, were among the first to apply for the scheme on March 18. They offered to help 16-year-old Kseniia whose parents put out a plea for help getting her to the UK as they stay and fight for their country. My 'Boris doesn't seem want help SHARON FOR ANATASSIA As a deputy head teacher, Robert, 57, has the highest enhanced clearance, yet he and Sarah are still waiting. Sarah, 46, said: ""It's insane. I feel almost guilty and ashamed our government has taken so long to help someone who is in danger."" Emails with permission to travel are also going missing. Contacting the Government on several cases, the Mirror was told the emails had been sent out weeks ago. But the refugees concerned had no idea they had been approved. to them' CHANT WAITING AND KIDS Some mums are being granted permission with no news on the children, or the kids have got their permission without their mums, so none of them can travel. Teacher Rebecca Lewis, 44, from Marlow, Bucks, is sponsoring Mariia, 38, and her kids Vladyslav, four, and Sofia, five. She applied for their visas on March 20, but while Mariia's has arrived there are none yet for her kids. Her solicitor served a pre-action protocol for judicial review on the Treasury Solicitor for ""intolerable confusion and delay"". Yesterday they got an email suggesting there had been progress and a courier would deliver the travel documents. "" Estate agent Sharon Chant, 47, of Bedford, is waiting for ANATASSIA, 27, her son Bohdan, four, and yearold daughter Lilia. They applied on March 20 and ANATASSIA is now in Warsaw, Poland, still waiting for visa approval. Sharon said: ""My son of 10 summed it up, 'Boris doesn't seem to want to help these people'."" The Government said: ""The Home Office has made changes to streamline the application process so thousands of visas are now being granted every day. Applications from families are normally processed together."" It came as Scotland Yard's War Crimes Team told of harrowing witness accounts from the conflict. The unit, part of the counter-terror command, is supporting the International Criminal Court probe into alleged war crimes. Det Chief Supt Dominic Murphy said it was ""some of the worst possible footage you could imagine seeing"". Meanwhile, the Five Eyes international security network warned Russian hackers are plotting cyber attacks on the NHS, nuclear power plants and Whitehall ministries in response to sanctions on Russia. lucy.thornton@mirror.co.uk @lucethornton VOICE OF THE MIRROR: PAGE 8 the war briefing ¦¦ Russia plans to take full control of southern Ukraine and Donbas region. ¦¦Britain offers to send tanks to Poland to ""backfill"" military support for Ukraine. ¦¦ UK to reopen Kyiv embassy next week. ¦¦ Russian troops massing in Transnistria. ¦¦Cost of invasion to Ukraine hits £46bn. My son said 'Boris doesn't seem to want to help them' SHARON CHANT WAITING FOR ANATASSIA AND KIDS Graphic   KSENIIA Application made on March 18YELYZAVETA With her deaf five-year-old Alisa","Tabloid",0,"2022-04",1,"Migration"
392,"urc_dailymirror_raw1.docx","Daily Mirror","24/2/2024","207 words","Grainne Ni Aodha","1k male asylum seekers 'on street'","AROUND 1,000 male asylum seekers are without accommodation in Ireland. Integration Minister Roderic O'Gorman said the number of people without an offer of a place is ""concerning"", but families and women were being prioritised for housing. Ireland has struggled to house asylum seekers due to a lack of supply in its longrunning housing crisis and a steep increase in arrivals. It has moved to limit supports for arriving Ukrainian refugees in a move expected to limit the number coming. Mr O'Gorman said: ""Our focus in recent weeks has been to ensure we can provide accommodation for female and family applicants. We are doing that, and it involves us sourcing additional accommodation on a weekly basis and we're doing that and we're able to meet those numbers at the moment. ""But it is tight, it is tight even in terms of the provision of accommodation for families and female applicants."" He said a proposal would be brought to Cabinet that would put forward a ""comprehensive accommodation strategy"". Mr O'Gorman added that this would recognise the reform needed in the existing system. He said: ""We are focused on providing additional accommodation as the needs are so significant because of increases both in the last quarter of 2023 and in January."" Graphic   PLAN Roderic O'Gorman","Tabloid",0,"2024-02",1,"Policy"
